https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1610949600000,2021-01-18 06:00:00,EOS/USDT,2.73340000,2.73980000,2.71320000,2.72540000,560558.20000000,1528612.76342000,3675
1610946000000,2021-01-18 05:00:00,EOS/USDT,2.71480000,2.73450000,2.70660000,2.73250000,529537.14000000,1440429.95925300,4041
1610942400000,2021-01-18 04:00:00,EOS/USDT,2.71850000,2.72620000,2.70210000,2.71440000,549528.59000000,1492394.82078500,4489
1610938800000,2021-01-18 03:00:00,EOS/USDT,2.74310000,2.75450000,2.70850000,2.71850000,898797.09000000,2450881.08416700,7208
1610935200000,2021-01-18 02:00:00,EOS/USDT,2.77400000,2.77700000,2.74040000,2.74310000,524145.54000000,1449606.41068100,3994
1610931600000,2021-01-18 01:00:00,EOS/USDT,2.76600000,2.78100000,2.74820000,2.77390000,486405.24000000,1345254.45813800,3666
1610928000000,2021-01-18 00:00:00,EOS/USDT,2.76390000,2.77660000,2.75790000,2.76600000,743674.30000000,2056924.20707600,4111
1610924400000,2021-01-17 23:00:00,EOS/USDT,2.78390000,2.79650000,2.75920000,2.76400000,712433.91000000,1982827.16729400,3861
1610920800000,2021-01-17 22:00:00,EOS/USDT,2.80130000,2.80350000,2.77540000,2.78400000,673156.51000000,1880414.46592500,4021
1610917200000,2021-01-17 21:00:00,EOS/USDT,2.77540000,2.80190000,2.76900000,2.80140000,885415.43000000,2468768.44781100,5241
1610913600000,2021-01-17 20:00:00,EOS/USDT,2.74400000,2.77790000,2.74290000,2.77520000,704020.84000000,1943315.17247400,3954
1610910000000,2021-01-17 19:00:00,EOS/USDT,2.74900000,2.76500000,2.73320000,2.74250000,616011.46000000,1696078.96786200,4393
1610906400000,2021-01-17 18:00:00,EOS/USDT,2.75560000,2.76340000,2.74720000,2.74870000,381248.78000000,1050668.63956200,2652
1610902800000,2021-01-17 17:00:00,EOS/USDT,2.75640000,2.76440000,2.74050000,2.75550000,555428.61000000,1528590.33920500,3453
1610899200000,2021-01-17 16:00:00,EOS/USDT,2.74730000,2.76590000,2.72890000,2.75580000,936285.19000000,2574992.39226200,5812
1610895600000,2021-01-17 15:00:00,EOS/USDT,2.71250000,2.75430000,2.71250000,2.74670000,1044186.00000000,2861028.55582100,6456
1610892000000,2021-01-17 14:00:00,EOS/USDT,2.71810000,2.73000000,2.70320000,2.71240000,814005.16000000,2211644.66563500,4896
1610888400000,2021-01-17 13:00:00,EOS/USDT,2.73130000,2.74730000,2.71000000,2.71790000,802189.32000000,2190145.39159600,4596
1610884800000,2021-01-17 12:00:00,EOS/USDT,2.73740000,2.74390000,2.72010000,2.73040000,954870.70000000,2609409.70738600,5332
1610881200000,2021-01-17 11:00:00,EOS/USDT,2.71830000,2.74120000,2.71310000,2.73750000,755575.23000000,2061433.19330600,4623
1610877600000,2021-01-17 10:00:00,EOS/USDT,2.70180000,2.73110000,2.68040000,2.71830000,1452023.09000000,3933844.03392600,9338
1610874000000,2021-01-17 09:00:00,EOS/USDT,2.71760000,2.74730000,2.69380000,2.70170000,1406590.29000000,3828688.28577100,7798
1610870400000,2021-01-17 08:00:00,EOS/USDT,2.70990000,2.72500000,2.69050000,2.71720000,1652762.67000000,4474379.39715600,10171
1610866800000,2021-01-17 07:00:00,EOS/USDT,2.74270000,2.75590000,2.69400000,2.71050000,1336595.03000000,3637794.67185600,8812
1610863200000,2021-01-17 06:00:00,EOS/USDT,2.74320000,2.76050000,2.72000000,2.74320000,950491.86000000,2600944.02690000,6443
1610859600000,2021-01-17 05:00:00,EOS/USDT,2.76390000,2.77230000,2.74000000,2.74320000,736789.61000000,2029050.65092500,5673
1610856000000,2021-01-17 04:00:00,EOS/USDT,2.78420000,2.80200000,2.76340000,2.76420000,747237.03000000,2079991.06389900,4814
1610852400000,2021-01-17 03:00:00,EOS/USDT,2.78810000,2.80080000,2.77160000,2.78430000,803631.34000000,2239432.10816300,4773
1610848800000,2021-01-17 02:00:00,EOS/USDT,2.80000000,2.80330000,2.77900000,2.78730000,820217.53000000,2289740.88394200,6147
1610845200000,2021-01-17 01:00:00,EOS/USDT,2.78690000,2.80170000,2.77150000,2.79990000,797499.58000000,2220041.98398700,6254
1610841600000,2021-01-17 00:00:00,EOS/USDT,2.77710000,2.79230000,2.73410000,2.78730000,1291904.99000000,3570986.14599700,8062
1610838000000,2021-01-16 23:00:00,EOS/USDT,2.78910000,2.80290000,2.76240000,2.77700000,735700.03000000,2048727.05097800,3778
1610834400000,2021-01-16 22:00:00,EOS/USDT,2.78620000,2.79180000,2.74820000,2.78810000,899694.67000000,2493619.44633300,5158
1610830800000,2021-01-16 21:00:00,EOS/USDT,2.82780000,2.82880000,2.77510000,2.78590000,976252.35000000,2732007.22442700,5971
1610827200000,2021-01-16 20:00:00,EOS/USDT,2.80830000,2.83420000,2.80100000,2.82800000,747078.69000000,2106997.26885700,5339
1610823600000,2021-01-16 19:00:00,EOS/USDT,2.78760000,2.81890000,2.76280000,2.80830000,1578511.74000000,4420373.62274200,8245
1610820000000,2021-01-16 18:00:00,EOS/USDT,2.81640000,2.83260000,2.78000000,2.78920000,1007979.27000000,2835510.10133600,7346
1610816400000,2021-01-16 17:00:00,EOS/USDT,2.83610000,2.83900000,2.80190000,2.81550000,975579.70000000,2754093.41932500,6982
1610812800000,2021-01-16 16:00:00,EOS/USDT,2.85080000,2.88430000,2.81000000,2.83660000,3311612.61000000,9410035.43972200,19753
1610809200000,2021-01-16 15:00:00,EOS/USDT,2.83700000,2.87270000,2.81090000,2.85030000,1844112.33000000,5245277.50209300,12760
1610805600000,2021-01-16 14:00:00,EOS/USDT,2.82510000,2.84160000,2.79200000,2.83700000,1683217.19000000,4742443.70157000,10130
1610802000000,2021-01-16 13:00:00,EOS/USDT,2.83520000,2.87330000,2.81200000,2.82480000,2029613.75000000,5769891.19000000,12328
1610798400000,2021-01-16 12:00:00,EOS/USDT,2.85380000,2.87600000,2.77850000,2.83430000,2934438.11000000,8323267.21191800,17345
1610794800000,2021-01-16 11:00:00,EOS/USDT,2.81300000,2.85400000,2.78980000,2.85350000,2275540.85000000,6411974.63304400,14734
1610791200000,2021-01-16 10:00:00,EOS/USDT,2.82700000,2.83360000,2.79640000,2.81300000,1490622.75000000,4198425.52991900,9638
1610787600000,2021-01-16 09:00:00,EOS/USDT,2.79170000,2.82960000,2.77840000,2.82540000,1806133.06000000,5064827.63352700,10367
1610784000000,2021-01-16 08:00:00,EOS/USDT,2.76280000,2.80320000,2.75500000,2.79240000,1825896.70000000,5077142.98116700,9545
1610780400000,2021-01-16 07:00:00,EOS/USDT,2.74470000,2.77000000,2.74330000,2.76280000,1286309.07000000,3550576.81488200,7026
1610776800000,2021-01-16 06:00:00,EOS/USDT,2.73780000,2.75050000,2.73140000,2.74410000,927660.92000000,2542976.62992700,5468
1610773200000,2021-01-16 05:00:00,EOS/USDT,2.76010000,2.77010000,2.70560000,2.73780000,1192455.92000000,3258307.43584800,7710
1610769600000,2021-01-16 04:00:00,EOS/USDT,2.75720000,2.76630000,2.74200000,2.76010000,639965.03000000,1763116.74911200,4744
1610766000000,2021-01-16 03:00:00,EOS/USDT,2.73040000,2.76720000,2.72150000,2.75750000,1052383.28000000,2895591.31317300,6608
1610762400000,2021-01-16 02:00:00,EOS/USDT,2.74800000,2.76440000,2.72000000,2.73040000,1399818.35000000,3836747.36223500,8781
1610758800000,2021-01-16 01:00:00,EOS/USDT,2.76340000,2.78270000,2.74410000,2.74870000,808938.98000000,2234795.79088300,6982
1610755200000,2021-01-16 00:00:00,EOS/USDT,2.75670000,2.78780000,2.75300000,2.76340000,1183852.99000000,3278476.18171900,9331
1610751600000,2021-01-15 23:00:00,EOS/USDT,2.74140000,2.76700000,2.73470000,2.75660000,628853.90000000,1729191.00615700,3388
1610748000000,2021-01-15 22:00:00,EOS/USDT,2.74390000,2.77340000,2.73500000,2.74140000,969148.61000000,2669468.94320100,4054
1610744400000,2021-01-15 21:00:00,EOS/USDT,2.71950000,2.74980000,2.71500000,2.74340000,581718.41000000,1590626.61053400,3914
1610740800000,2021-01-15 20:00:00,EOS/USDT,2.69420000,2.72600000,2.67570000,2.72050000,872623.32000000,2354848.91799200,5482
1610737200000,2021-01-15 19:00:00,EOS/USDT,2.69240000,2.72000000,2.68420000,2.69490000,632013.60000000,1708919.86566900,4319
1610733600000,2021-01-15 18:00:00,EOS/USDT,2.70770000,2.74490000,2.67190000,2.69160000,1124208.15000000,3045999.40916900,6442
1610730000000,2021-01-15 17:00:00,EOS/USDT,2.71750000,2.72200000,2.67680000,2.70850000,1232141.84000000,3330758.91689900,6537
1610726400000,2021-01-15 16:00:00,EOS/USDT,2.67000000,2.72400000,2.58000000,2.71780000,4417217.96000000,11728330.81831800,23832
1610722800000,2021-01-15 15:00:00,EOS/USDT,2.81110000,2.81110000,2.65100000,2.67000000,4344544.80000000,11876858.20004700,23204
1610719200000,2021-01-15 14:00:00,EOS/USDT,2.84090000,2.93690000,2.75000000,2.81110000,6840069.01000000,19522341.79036100,32477
1610715600000,2021-01-15 13:00:00,EOS/USDT,2.79020000,2.84990000,2.76040000,2.84100000,1668088.89000000,4664840.31630700,10617
1610712000000,2021-01-15 12:00:00,EOS/USDT,2.81290000,2.82350000,2.76080000,2.79050000,1412945.65000000,3938925.03353200,9966
1610708400000,2021-01-15 11:00:00,EOS/USDT,2.79810000,2.83830000,2.78700000,2.81190000,1747530.96000000,4923933.71198900,10353
1610704800000,2021-01-15 10:00:00,EOS/USDT,2.79180000,2.83950000,2.78700000,2.79810000,2033100.98000000,5716732.52599100,11264
1610701200000,2021-01-15 09:00:00,EOS/USDT,2.75870000,2.79990000,2.74610000,2.79230000,1449277.07000000,4025700.26614500,8190
1610697600000,2021-01-15 08:00:00,EOS/USDT,2.77740000,2.78450000,2.75460000,2.75860000,770683.70000000,2131969.25588300,5398
1610694000000,2021-01-15 07:00:00,EOS/USDT,2.75470000,2.77750000,2.73080000,2.77680000,1199518.64000000,3313978.85128000,6835
1610690400000,2021-01-15 06:00:00,EOS/USDT,2.71910000,2.75480000,2.71300000,2.75460000,1329702.02000000,3629214.80571400,7464
1610686800000,2021-01-15 05:00:00,EOS/USDT,2.75530000,2.77600000,2.71670000,2.71910000,1510860.66000000,4152271.02699000,8226
1610683200000,2021-01-15 04:00:00,EOS/USDT,2.77910000,2.78710000,2.75420000,2.75540000,1280455.27000000,3544727.49469800,7172
1610679600000,2021-01-15 03:00:00,EOS/USDT,2.81660000,2.81770000,2.75620000,2.77920000,1248077.74000000,3464144.05170000,7485
1610676000000,2021-01-15 02:00:00,EOS/USDT,2.80250000,2.82110000,2.76730000,2.81660000,1497606.75000000,4185246.00854700,7504
1610672400000,2021-01-15 01:00:00,EOS/USDT,2.82180000,2.84460000,2.78900000,2.80180000,1313698.52000000,3706270.97142400,8502
1610668800000,2021-01-15 00:00:00,EOS/USDT,2.80940000,2.82690000,2.79570000,2.82140000,1277328.70000000,3591361.52338600,6553
1610665200000,2021-01-14 23:00:00,EOS/USDT,2.77020000,2.81460000,2.76540000,2.80890000,829946.35000000,2312470.33663500,4345
1610661600000,2021-01-14 22:00:00,EOS/USDT,2.75410000,2.77580000,2.74820000,2.76900000,620278.18000000,1713334.27097900,3795
1610658000000,2021-01-14 21:00:00,EOS/USDT,2.82480000,2.83260000,2.71850000,2.75310000,2696922.68000000,7447124.26518900,13008
1610654400000,2021-01-14 20:00:00,EOS/USDT,2.83580000,2.85490000,2.82110000,2.82480000,1485182.79000000,4223101.33812100,7301
1610650800000,2021-01-14 19:00:00,EOS/USDT,2.78160000,2.84110000,2.78160000,2.83590000,1063751.78000000,2996217.10970900,6631
1610647200000,2021-01-14 18:00:00,EOS/USDT,2.79890000,2.81600000,2.77780000,2.78210000,880796.24000000,2462740.69542100,5503
1610643600000,2021-01-14 17:00:00,EOS/USDT,2.79080000,2.83430000,2.79080000,2.79860000,1254334.35000000,3527605.90331500,7398
1610640000000,2021-01-14 16:00:00,EOS/USDT,2.78860000,2.85890000,2.78850000,2.79080000,3013269.52000000,8529006.56295200,18187
1610636400000,2021-01-14 15:00:00,EOS/USDT,2.80110000,2.80200000,2.76490000,2.78860000,1603880.39000000,4461629.60500400,10177
1610632800000,2021-01-14 14:00:00,EOS/USDT,2.75800000,2.80170000,2.75140000,2.80120000,1775701.20000000,4923989.57404600,9143
1610629200000,2021-01-14 13:00:00,EOS/USDT,2.73820000,2.76300000,2.73330000,2.75770000,1281066.16000000,3522571.91341200,6759
1610625600000,2021-01-14 12:00:00,EOS/USDT,2.72410000,2.74140000,2.70090000,2.73860000,1296361.54000000,3528572.46492700,7727
1610622000000,2021-01-14 11:00:00,EOS/USDT,2.75290000,2.76920000,2.71080000,2.72370000,2098062.12000000,5735330.73077200,12016
1610618400000,2021-01-14 10:00:00,EOS/USDT,2.74120000,2.75630000,2.71430000,2.75190000,2634876.95000000,7210004.85284900,13962
1610614800000,2021-01-14 09:00:00,EOS/USDT,2.75140000,2.75780000,2.73880000,2.74220000,852334.61000000,2342362.05376400,4971
1610611200000,2021-01-14 08:00:00,EOS/USDT,2.75850000,2.78420000,2.75010000,2.75150000,1294986.00000000,3584816.59196300,6470
1610607600000,2021-01-14 07:00:00,EOS/USDT,2.74380000,2.78140000,2.74000000,2.75850000,1500477.31000000,4152365.87162100,8098
1610604000000,2021-01-14 06:00:00,EOS/USDT,2.72070000,2.74790000,2.71900000,2.74450000,588383.39000000,1609682.38054300,4069
1610600400000,2021-01-14 05:00:00,EOS/USDT,2.73210000,2.73210000,2.71540000,2.72070000,684574.39000000,1863623.72722200,3696
1610596800000,2021-01-14 04:00:00,EOS/USDT,2.70990000,2.73610000,2.69130000,2.73050000,812799.14000000,2207525.02723100,4902
1610593200000,2021-01-14 03:00:00,EOS/USDT,2.71750000,2.73470000,2.70360000,2.70990000,683298.19000000,1857913.99425600,4449
1610589600000,2021-01-14 02:00:00,EOS/USDT,2.72670000,2.73550000,2.70000000,2.71740000,913184.58000000,2478180.35083600,5620
1610586000000,2021-01-14 01:00:00,EOS/USDT,2.74720000,2.75440000,2.71710000,2.72670000,968513.85000000,2646650.07072500,6617
1610582400000,2021-01-14 00:00:00,EOS/USDT,2.76810000,2.80400000,2.73160000,2.74720000,1887817.27000000,5241149.97438900,9400
1610578800000,2021-01-13 23:00:00,EOS/USDT,2.76660000,2.78410000,2.75830000,2.76700000,824197.54000000,2284901.36887300,3765
1610575200000,2021-01-13 22:00:00,EOS/USDT,2.77790000,2.79330000,2.76170000,2.76500000,848410.43000000,2355024.75884400,4704
1610571600000,2021-01-13 21:00:00,EOS/USDT,2.74370000,2.77960000,2.72360000,2.77680000,885272.86000000,2432629.21297700,4666
1610568000000,2021-01-13 20:00:00,EOS/USDT,2.72850000,2.75010000,2.72100000,2.74410000,719608.55000000,1969916.93946700,3537
1610564400000,2021-01-13 19:00:00,EOS/USDT,2.74400000,2.75000000,2.72450000,2.72880000,711692.70000000,1948267.96186500,3784
1610560800000,2021-01-13 18:00:00,EOS/USDT,2.71860000,2.75950000,2.71060000,2.74420000,1141802.66000000,3124774.43062100,5278
1610557200000,2021-01-13 17:00:00,EOS/USDT,2.70730000,2.72710000,2.70500000,2.71840000,759164.33000000,2063275.16834600,3915
1610553600000,2021-01-13 16:00:00,EOS/USDT,2.69990000,2.71500000,2.67570000,2.70750000,1086530.90000000,2928211.97133300,4472
1610550000000,2021-01-13 15:00:00,EOS/USDT,2.66050000,2.70550000,2.66050000,2.69960000,871347.42000000,2336417.73077400,5509
1610546400000,2021-01-13 14:00:00,EOS/USDT,2.68710000,2.70310000,2.65510000,2.65980000,868743.05000000,2331976.43854900,8118
1610542800000,2021-01-13 13:00:00,EOS/USDT,2.66590000,2.69020000,2.64860000,2.68790000,637401.84000000,1705645.72880700,3198
1610539200000,2021-01-13 12:00:00,EOS/USDT,2.66540000,2.67520000,2.64250000,2.66490000,1101543.02000000,2926915.07918400,4925
1610535600000,2021-01-13 11:00:00,EOS/USDT,2.70170000,2.71320000,2.66040000,2.66510000,1367007.15000000,3674087.33599000,5996
1610532000000,2021-01-13 10:00:00,EOS/USDT,2.68290000,2.72540000,2.68250000,2.69990000,1251148.78000000,3383917.06759300,5628
1610528400000,2021-01-13 09:00:00,EOS/USDT,2.69270000,2.71590000,2.67200000,2.68280000,854471.55000000,2305638.01555500,3956
1610524800000,2021-01-13 08:00:00,EOS/USDT,2.70900000,2.72530000,2.68430000,2.69270000,938121.16000000,2534905.56391100,4770
1610521200000,2021-01-13 07:00:00,EOS/USDT,2.66740000,2.71450000,2.66160000,2.71040000,1279869.85000000,3448634.42604900,6132
1610517600000,2021-01-13 06:00:00,EOS/USDT,2.66790000,2.69650000,2.65630000,2.66590000,1630533.04000000,4366644.56090500,6777
1610514000000,2021-01-13 05:00:00,EOS/USDT,2.64100000,2.67350000,2.62600000,2.66800000,1015722.97000000,2691956.35400500,5165
1610510400000,2021-01-13 04:00:00,EOS/USDT,2.65850000,2.66650000,2.63210000,2.64210000,837076.09000000,2215682.70722900,4171
1610506800000,2021-01-13 03:00:00,EOS/USDT,2.64580000,2.68690000,2.64220000,2.65740000,1489821.61000000,3972747.13424800,7200
1610503200000,2021-01-13 02:00:00,EOS/USDT,2.57020000,2.68480000,2.56660000,2.64580000,2278845.16000000,6005170.75843100,12939
1610499600000,2021-01-13 01:00:00,EOS/USDT,2.53230000,2.57730000,2.52810000,2.57020000,1640263.54000000,4189288.59090000,9617
1610496000000,2021-01-13 00:00:00,EOS/USDT,2.59840000,2.60990000,2.52430000,2.53230000,2701405.16000000,6910230.04005800,13636
1610492400000,2021-01-12 23:00:00,EOS/USDT,2.57660000,2.60110000,2.55200000,2.59690000,1163864.46000000,2993075.22275000,5467
1610488800000,2021-01-12 22:00:00,EOS/USDT,2.63200000,2.63530000,2.56300000,2.57730000,728807.42000000,1894196.08452200,3639
1610485200000,2021-01-12 21:00:00,EOS/USDT,2.61960000,2.63870000,2.58470000,2.63210000,779116.25000000,2034479.10697000,3782
1610481600000,2021-01-12 20:00:00,EOS/USDT,2.63120000,2.63360000,2.60010000,2.61830000,731358.38000000,1912595.61041800,3684
1610478000000,2021-01-12 19:00:00,EOS/USDT,2.67310000,2.67460000,2.61000000,2.63250000,755890.84000000,1991295.73455800,4134
1610474400000,2021-01-12 18:00:00,EOS/USDT,2.66710000,2.68590000,2.65140000,2.67400000,796936.08000000,2124987.21662400,3742
1610470800000,2021-01-12 17:00:00,EOS/USDT,2.66800000,2.68320000,2.64700000,2.66640000,805173.95000000,2143326.60430100,4338
1610467200000,2021-01-12 16:00:00,EOS/USDT,2.60330000,2.67340000,2.60330000,2.66670000,1280302.14000000,3400755.69658500,7262
1610463600000,2021-01-12 15:00:00,EOS/USDT,2.58130000,2.61960000,2.58130000,2.60470000,1072254.90000000,2788661.68283800,5251
1610460000000,2021-01-12 14:00:00,EOS/USDT,2.56300000,2.60920000,2.53050000,2.58040000,2513502.09000000,6466780.11946200,13352
1610456400000,2021-01-12 13:00:00,EOS/USDT,2.65810000,2.68360000,2.56300000,2.56590000,2387726.96000000,6258034.52707300,12987
1610452800000,2021-01-12 12:00:00,EOS/USDT,2.67890000,2.69900000,2.64700000,2.65850000,1264518.75000000,3379533.54584000,6898
1610449200000,2021-01-12 11:00:00,EOS/USDT,2.63690000,2.68750000,2.63460000,2.67750000,1539320.99000000,4102518.28715000,8897
1610445600000,2021-01-12 10:00:00,EOS/USDT,2.68570000,2.70270000,2.61000000,2.63590000,2405919.01000000,6347642.00415000,13369
1610442000000,2021-01-12 09:00:00,EOS/USDT,2.68150000,2.70260000,2.67040000,2.68600000,1592113.02000000,4278225.44992100,8094
1610438400000,2021-01-12 08:00:00,EOS/USDT,2.75370000,2.75650000,2.67140000,2.68120000,2173974.17000000,5902753.79188200,10907
1610434800000,2021-01-12 07:00:00,EOS/USDT,2.75290000,2.77040000,2.71050000,2.75300000,1874930.62000000,5135533.73194300,9348
1610431200000,2021-01-12 06:00:00,EOS/USDT,2.73830000,2.77040000,2.71470000,2.75300000,1914498.88000000,5251926.23224200,10060
1610427600000,2021-01-12 05:00:00,EOS/USDT,2.69760000,2.73860000,2.67740000,2.73860000,1602354.20000000,4329205.15757100,8338
1610424000000,2021-01-12 04:00:00,EOS/USDT,2.71580000,2.72520000,2.67010000,2.69700000,1930832.43000000,5206619.49029500,9685
1610420400000,2021-01-12 03:00:00,EOS/USDT,2.63320000,2.72870000,2.62630000,2.71570000,1948545.80000000,5223136.28804300,10138
1610416800000,2021-01-12 02:00:00,EOS/USDT,2.61730000,2.64970000,2.60400000,2.63270000,1052378.74000000,2765321.36363400,5960
1610413200000,2021-01-12 01:00:00,EOS/USDT,2.64690000,2.67630000,2.60080000,2.61730000,1531872.83000000,4041201.44786900,8201
1610409600000,2021-01-12 00:00:00,EOS/USDT,2.66920000,2.67430000,2.60210000,2.64770000,2216294.12000000,5840527.44387300,11059
1610406000000,2021-01-11 23:00:00,EOS/USDT,2.60410000,2.67740000,2.60360000,2.66630000,2766790.44000000,7316099.02370100,11074
1610402400000,2021-01-11 22:00:00,EOS/USDT,2.59670000,2.63110000,2.57490000,2.60370000,1419803.56000000,3701814.37100900,7337
1610398800000,2021-01-11 21:00:00,EOS/USDT,2.56840000,2.61210000,2.54470000,2.59500000,2060205.75000000,5311919.79044100,10355
1610395200000,2021-01-11 20:00:00,EOS/USDT,2.51740000,2.57000000,2.48110000,2.56890000,2304630.12000000,5791724.63232000,10609
1610391600000,2021-01-11 19:00:00,EOS/USDT,2.52990000,2.55450000,2.48200000,2.51890000,2036132.05000000,5126811.46057400,10239
1610388000000,2021-01-11 18:00:00,EOS/USDT,2.56480000,2.57800000,2.51150000,2.52990000,3107664.70000000,7888590.44339800,12123
1610384400000,2021-01-11 17:00:00,EOS/USDT,2.49260000,2.58990000,2.44730000,2.56480000,4977502.16000000,12595028.12936000,20172
1610380800000,2021-01-11 16:00:00,EOS/USDT,2.50220000,2.52310000,2.38590000,2.49190000,8145118.97000000,19961121.87806900,35606
1610377200000,2021-01-11 15:00:00,EOS/USDT,2.59480000,2.61340000,2.48610000,2.50270000,5169865.45000000,13116992.25304300,19936
1610373600000,2021-01-11 14:00:00,EOS/USDT,2.59880000,2.61980000,2.45000000,2.59480000,7321162.24000000,18619019.96790500,31013
1610370000000,2021-01-11 13:00:00,EOS/USDT,2.65430000,2.66830000,2.58460000,2.59530000,3868839.54000000,10184357.58518000,16593
1610366400000,2021-01-11 12:00:00,EOS/USDT,2.62560000,2.69190000,2.59380000,2.65350000,3933004.46000000,10402055.09173300,17707
1610362800000,2021-01-11 11:00:00,EOS/USDT,2.72360000,2.73480000,2.60520000,2.62390000,5313690.87000000,14161712.36440300,20165
1610359200000,2021-01-11 10:00:00,EOS/USDT,2.73440000,2.75900000,2.71580000,2.72360000,4325673.67000000,11865021.89175400,18275
1610355600000,2021-01-11 09:00:00,EOS/USDT,2.73880000,2.75160000,2.68000000,2.73450000,5285550.17000000,14363892.70240700,23573
1610352000000,2021-01-11 08:00:00,EOS/USDT,2.73890000,2.79080000,2.71380000,2.73890000,3865605.34000000,10680856.18906900,19075
1610348400000,2021-01-11 07:00:00,EOS/USDT,2.70240000,2.75550000,2.67230000,2.73970000,6635833.49000000,18061736.72687600,28443
1610344800000,2021-01-11 06:00:00,EOS/USDT,2.78740000,2.78740000,2.65000000,2.70230000,6319504.23000000,17239980.57209100,30448
1610341200000,2021-01-11 05:00:00,EOS/USDT,2.77440000,2.83040000,2.76000000,2.78760000,5848815.17000000,16354455.98662600,28147
1610337600000,2021-01-11 04:00:00,EOS/USDT,2.74830000,2.81380000,2.68020000,2.77510000,5416357.96000000,14932356.98544000,30088
1610334000000,2021-01-11 03:00:00,EOS/USDT,2.90900000,2.93380000,2.55000000,2.74850000,8503503.18000000,23287712.65619100,47647
1610330400000,2021-01-11 02:00:00,EOS/USDT,2.93820000,2.95590000,2.87000000,2.90840000,4107389.37000000,11941910.30944200,21798
1610326800000,2021-01-11 01:00:00,EOS/USDT,2.97760000,3.02190000,2.91100000,2.93870000,3012492.71000000,8954587.50673300,16855
1610323200000,2021-01-11 00:00:00,EOS/USDT,3.05550000,3.06960000,2.93470000,2.97750000,4323833.52000000,12951141.55844800,22945
1610319600000,2021-01-10 23:00:00,EOS/USDT,3.07950000,3.11590000,3.05460000,3.05520000,2176744.17000000,6712842.75500300,10476
1610316000000,2021-01-10 22:00:00,EOS/USDT,3.08020000,3.13400000,3.06210000,3.07940000,2114042.64000000,6560536.47489400,12158
1610312400000,2021-01-10 21:00:00,EOS/USDT,3.08480000,3.13120000,3.02520000,3.07870000,4962484.65000000,15231005.47771900,22715
1610308800000,2021-01-10 20:00:00,EOS/USDT,2.99570000,3.09000000,2.85000000,3.08450000,7236181.95000000,21526424.09250400,32366
1610305200000,2021-01-10 19:00:00,EOS/USDT,3.05350000,3.09180000,2.97790000,2.99630000,3008998.23000000,9145676.34192000,14846
1610301600000,2021-01-10 18:00:00,EOS/USDT,3.08770000,3.10770000,3.01380000,3.05350000,3938951.49000000,12064924.40365200,19445
1610298000000,2021-01-10 17:00:00,EOS/USDT,3.06370000,3.21500000,2.92490000,3.08660000,10416901.43000000,31470167.38746400,43038
1610294400000,2021-01-10 16:00:00,EOS/USDT,3.16700000,3.18030000,3.02710000,3.06400000,8273151.70000000,25669045.35404300,38774
1610290800000,2021-01-10 15:00:00,EOS/USDT,3.11080000,3.25310000,3.06300000,3.16160000,11388988.62000000,36127900.01790300,49833
1610287200000,2021-01-10 14:00:00,EOS/USDT,3.46670000,3.46710000,3.00350000,3.11070000,15966562.65000000,51547111.73542900,66950
1610283600000,2021-01-10 13:00:00,EOS/USDT,3.48370000,3.61000000,3.44620000,3.46670000,4176474.79000000,14762984.99817400,18456
1610280000000,2021-01-10 12:00:00,EOS/USDT,3.36000000,3.51450000,3.30130000,3.48190000,5907969.27000000,20299833.18427100,29135
1610276400000,2021-01-10 11:00:00,EOS/USDT,3.62540000,3.62960000,3.32100000,3.35530000,7641021.91000000,26483646.89683300,36442
1610272800000,2021-01-10 10:00:00,EOS/USDT,3.71220000,3.73010000,3.48810000,3.62620000,5933305.48000000,21471032.03039600,29819
1610269200000,2021-01-10 09:00:00,EOS/USDT,3.81530000,3.83670000,3.69900000,3.71230000,2723335.95000000,10298344.52618200,13759
1610265600000,2021-01-10 08:00:00,EOS/USDT,3.85650000,3.92200000,3.76850000,3.81450000,4648781.23000000,17894805.45990500,24954
1610262000000,2021-01-10 07:00:00,EOS/USDT,3.78160000,3.86000000,3.75470000,3.85650000,1986862.44000000,7583082.73052000,12301
1610258400000,2021-01-10 06:00:00,EOS/USDT,3.79100000,3.82750000,3.75790000,3.78140000,1439040.79000000,5449034.85381000,9072
1610254800000,2021-01-10 05:00:00,EOS/USDT,3.76880000,3.90000000,3.73570000,3.79090000,4555275.00000000,17395572.71129100,24087
1610251200000,2021-01-10 04:00:00,EOS/USDT,3.65400000,3.78700000,3.64380000,3.76970000,2151803.16000000,8021391.75365700,12103
1610247600000,2021-01-10 03:00:00,EOS/USDT,3.72140000,3.72830000,3.63920000,3.65430000,1582165.79000000,5828705.10111400,9994
1610244000000,2021-01-10 02:00:00,EOS/USDT,3.72760000,3.74890000,3.69030000,3.72130000,1829804.95000000,6800824.59579700,11090
1610240400000,2021-01-10 01:00:00,EOS/USDT,3.77260000,3.85050000,3.70630000,3.72770000,4061111.60000000,15322030.95127900,19231
1610236800000,2021-01-10 00:00:00,EOS/USDT,3.61410000,3.83690000,3.61290000,3.77190000,5257082.21000000,19858689.79804700,27653
1610233200000,2021-01-09 23:00:00,EOS/USDT,3.55720000,3.65680000,3.54040000,3.61450000,2101906.45000000,7568216.95652300,9713
