https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1607065200000,2020-12-04 07:00:00,ETC/USDT,6.40680000,6.41010000,6.31870000,6.33500000,130414.36000000,830044.23941000,2140
1607061600000,2020-12-04 06:00:00,ETC/USDT,6.35040000,6.41770000,6.34200000,6.40720000,61106.27000000,390673.14433500,937
1607058000000,2020-12-04 05:00:00,ETC/USDT,6.37880000,6.40000000,6.34330000,6.35050000,57656.26000000,367477.37171900,995
1607054400000,2020-12-04 04:00:00,ETC/USDT,6.33500000,6.39720000,6.27810000,6.37900000,115436.73000000,733382.19676300,2150
1607050800000,2020-12-04 03:00:00,ETC/USDT,6.37610000,6.42000000,6.33170000,6.33880000,129797.79000000,828126.12394800,2079
1607047200000,2020-12-04 02:00:00,ETC/USDT,6.42740000,6.45890000,6.36050000,6.37710000,165320.82000000,1058559.79225100,2355
1607043600000,2020-12-04 01:00:00,ETC/USDT,6.51490000,6.52850000,6.42530000,6.42970000,156633.81000000,1012491.68061100,2613
1607040000000,2020-12-04 00:00:00,ETC/USDT,6.58910000,6.59200000,6.51380000,6.51380000,74783.37000000,490116.44045500,1621
1607036400000,2020-12-03 23:00:00,ETC/USDT,6.58940000,6.60790000,6.53690000,6.58700000,110311.07000000,726171.24121100,1540
1607032800000,2020-12-03 22:00:00,ETC/USDT,6.53940000,6.60270000,6.53180000,6.59110000,91665.62000000,603133.09222900,1950
1607029200000,2020-12-03 21:00:00,ETC/USDT,6.52590000,6.57500000,6.52150000,6.53870000,70809.24000000,464254.15047000,1249
1607025600000,2020-12-03 20:00:00,ETC/USDT,6.52320000,6.55640000,6.50260000,6.52400000,43599.58000000,284737.67158400,1217
1607022000000,2020-12-03 19:00:00,ETC/USDT,6.50470000,6.52430000,6.47900000,6.52350000,63074.59000000,409836.71361600,1094
1607018400000,2020-12-03 18:00:00,ETC/USDT,6.53170000,6.56100000,6.48370000,6.50340000,99357.03000000,648728.29556000,2290
1607014800000,2020-12-03 17:00:00,ETC/USDT,6.50190000,6.57610000,6.49700000,6.52870000,137517.52000000,899524.82365200,2292
1607011200000,2020-12-03 16:00:00,ETC/USDT,6.50740000,6.54060000,6.41200000,6.50180000,200198.88000000,1296734.64807800,3047
1607007600000,2020-12-03 15:00:00,ETC/USDT,6.48870000,6.54470000,6.46970000,6.50610000,347294.07000000,2258839.48543000,4339
1607004000000,2020-12-03 14:00:00,ETC/USDT,6.43080000,6.57760000,6.42720000,6.48980000,393138.54000000,2555830.65189400,5580
1607000400000,2020-12-03 13:00:00,ETC/USDT,6.37750000,6.49290000,6.35580000,6.43370000,396001.95000000,2547001.12149100,5502
1606996800000,2020-12-03 12:00:00,ETC/USDT,6.37650000,6.39240000,6.29040000,6.37790000,210169.97000000,1332917.06465700,3481
1606993200000,2020-12-03 11:00:00,ETC/USDT,6.36000000,6.41540000,6.35620000,6.37790000,269611.12000000,1720817.63141500,5035
1606989600000,2020-12-03 10:00:00,ETC/USDT,6.30370000,6.37210000,6.29370000,6.36000000,225508.47000000,1428465.51355800,2753
1606986000000,2020-12-03 09:00:00,ETC/USDT,6.32240000,6.33800000,6.25440000,6.30400000,276486.56000000,1743292.87340900,4607
1606982400000,2020-12-03 08:00:00,ETC/USDT,6.26800000,6.32150000,6.23080000,6.32150000,166941.65000000,1047922.89716500,2348
1606978800000,2020-12-03 07:00:00,ETC/USDT,6.25090000,6.27820000,6.20010000,6.26630000,92730.45000000,578114.58312900,1299
1606975200000,2020-12-03 06:00:00,ETC/USDT,6.24000000,6.31830000,6.22000000,6.25010000,151658.50000000,950947.90430100,1931
1606971600000,2020-12-03 05:00:00,ETC/USDT,6.18840000,6.36010000,6.18370000,6.24030000,475024.77000000,2985868.94329600,6564
1606968000000,2020-12-03 04:00:00,ETC/USDT,6.19880000,6.23340000,6.17600000,6.18840000,61839.69000000,383348.34635000,981
1606964400000,2020-12-03 03:00:00,ETC/USDT,6.21190000,6.24050000,6.19890000,6.20040000,77316.61000000,480858.27585000,1126
1606960800000,2020-12-03 02:00:00,ETC/USDT,6.22940000,6.23800000,6.18610000,6.21370000,94521.64000000,586498.08001700,1336
1606957200000,2020-12-03 01:00:00,ETC/USDT,6.29890000,6.30210000,6.20580000,6.22950000,116276.44000000,726398.40860100,1262
1606953600000,2020-12-03 00:00:00,ETC/USDT,6.23010000,6.31360000,6.22200000,6.30110000,100629.53000000,631351.56841800,1288
1606950000000,2020-12-02 23:00:00,ETC/USDT,6.22850000,6.31610000,6.21370000,6.23760000,167705.88000000,1050440.90727600,2127
1606946400000,2020-12-02 22:00:00,ETC/USDT,6.22140000,6.25070000,6.20190000,6.22850000,51066.68000000,318190.06285400,804
1606942800000,2020-12-02 21:00:00,ETC/USDT,6.23630000,6.27870000,6.20070000,6.21930000,117183.87000000,730393.51962100,1390
1606939200000,2020-12-02 20:00:00,ETC/USDT,6.23080000,6.26280000,6.21340000,6.23630000,53671.58000000,334706.61792900,1021
1606935600000,2020-12-02 19:00:00,ETC/USDT,6.23460000,6.27230000,6.19860000,6.23080000,171803.23000000,1069274.69712000,1723
1606932000000,2020-12-02 18:00:00,ETC/USDT,6.20440000,6.26210000,6.19890000,6.22800000,119657.85000000,746170.95914200,1642
1606928400000,2020-12-02 17:00:00,ETC/USDT,6.13520000,6.21020000,6.12770000,6.20590000,104759.82000000,646291.96626600,1480
1606924800000,2020-12-02 16:00:00,ETC/USDT,6.19740000,6.20040000,6.11820000,6.13620000,255164.33000000,1571850.76003800,2834
1606921200000,2020-12-02 15:00:00,ETC/USDT,6.18340000,6.23380000,6.13130000,6.19270000,180235.84000000,1115230.04437300,2628
1606917600000,2020-12-02 14:00:00,ETC/USDT,6.25340000,6.28340000,6.16770000,6.18380000,208546.99000000,1299314.37778300,2942
1606914000000,2020-12-02 13:00:00,ETC/USDT,6.25400000,6.30000000,6.24110000,6.25520000,159503.13000000,1001301.02619200,1791
1606910400000,2020-12-02 12:00:00,ETC/USDT,6.31890000,6.31890000,6.20360000,6.24810000,217218.03000000,1355709.98849200,2512
1606906800000,2020-12-02 11:00:00,ETC/USDT,6.31310000,6.36080000,6.26790000,6.31960000,104369.29000000,659280.12215200,1390
1606903200000,2020-12-02 10:00:00,ETC/USDT,6.29040000,6.31450000,6.26050000,6.30830000,77349.04000000,487176.55342100,1166
1606899600000,2020-12-02 09:00:00,ETC/USDT,6.34040000,6.37620000,6.26440000,6.28000000,157069.28000000,993340.01724900,2316
1606896000000,2020-12-02 08:00:00,ETC/USDT,6.35540000,6.38060000,6.31110000,6.33860000,153249.26000000,972593.23108200,2424
1606892400000,2020-12-02 07:00:00,ETC/USDT,6.27700000,6.36000000,6.25070000,6.36000000,152290.47000000,960025.81857600,2480
1606888800000,2020-12-02 06:00:00,ETC/USDT,6.24830000,6.29400000,6.22930000,6.27000000,141997.93000000,888807.21958600,1830
1606885200000,2020-12-02 05:00:00,ETC/USDT,6.19320000,6.25120000,6.13250000,6.24830000,92367.57000000,572752.10156400,1832
1606881600000,2020-12-02 04:00:00,ETC/USDT,6.16660000,6.21220000,6.11310000,6.19240000,114253.74000000,702441.16201000,2142
1606878000000,2020-12-02 03:00:00,ETC/USDT,6.17600000,6.22190000,6.13100000,6.16310000,90068.92000000,556902.01893100,1354
1606874400000,2020-12-02 02:00:00,ETC/USDT,6.24500000,6.25450000,6.16370000,6.17700000,47241.57000000,293540.33270100,886
1606870800000,2020-12-02 01:00:00,ETC/USDT,6.24020000,6.28290000,6.18730000,6.24220000,79149.14000000,493729.08727200,1339
1606867200000,2020-12-02 00:00:00,ETC/USDT,6.14200000,6.24720000,6.03690000,6.24100000,182838.74000000,1120523.59516700,3328
1606863600000,2020-12-01 23:00:00,ETC/USDT,6.18180000,6.18970000,6.13000000,6.14660000,99867.23000000,615041.29858500,1806
1606860000000,2020-12-01 22:00:00,ETC/USDT,6.25690000,6.27630000,6.16980000,6.18000000,137748.50000000,857417.26930400,2275
1606856400000,2020-12-01 21:00:00,ETC/USDT,6.19810000,6.28910000,6.18450000,6.25840000,84693.89000000,528668.83385800,1587
1606852800000,2020-12-01 20:00:00,ETC/USDT,6.23140000,6.25810000,6.17480000,6.20060000,101212.95000000,628441.59834900,1810
1606849200000,2020-12-01 19:00:00,ETC/USDT,6.17630000,6.26930000,6.16660000,6.23590000,113035.13000000,704552.46676700,1814
1606845600000,2020-12-01 18:00:00,ETC/USDT,6.21190000,6.22510000,6.12910000,6.17780000,203475.00000000,1256631.98469900,3808
1606842000000,2020-12-01 17:00:00,ETC/USDT,6.25860000,6.28670000,6.10760000,6.21440000,409072.72000000,2526208.87489500,5295
1606838400000,2020-12-01 16:00:00,ETC/USDT,6.40600000,6.44610000,6.23100000,6.26150000,322495.45000000,2032252.11099600,4939
1606834800000,2020-12-01 15:00:00,ETC/USDT,6.45970000,6.52940000,6.36030000,6.40650000,337501.84000000,2178375.14506700,5252
1606831200000,2020-12-01 14:00:00,ETC/USDT,6.25960000,6.49620000,6.20350000,6.45870000,403972.91000000,2572931.51845400,5861
1606827600000,2020-12-01 13:00:00,ETC/USDT,6.13240000,6.29880000,6.01020000,6.25820000,502538.32000000,3097367.88491300,8497
1606824000000,2020-12-01 12:00:00,ETC/USDT,6.69060000,6.70200000,5.98690000,6.13660000,1144751.68000000,7179117.34367600,17036
1606820400000,2020-12-01 11:00:00,ETC/USDT,6.85600000,6.91800000,6.60000000,6.68870000,636349.20000000,4302976.93384200,8180
1606816800000,2020-12-01 10:00:00,ETC/USDT,6.76070000,6.86680000,6.75750000,6.85410000,339136.24000000,2315438.00586500,5094
1606813200000,2020-12-01 09:00:00,ETC/USDT,6.78380000,6.81270000,6.70670000,6.76080000,211917.75000000,1432277.86843700,2857
1606809600000,2020-12-01 08:00:00,ETC/USDT,6.80910000,6.85710000,6.77340000,6.78200000,101703.14000000,692981.99958100,2103
1606806000000,2020-12-01 07:00:00,ETC/USDT,6.77610000,6.84600000,6.76250000,6.80800000,120337.54000000,819787.62633500,2507
1606802400000,2020-12-01 06:00:00,ETC/USDT,6.86590000,6.86590000,6.55000000,6.77330000,314269.84000000,2134168.78992500,4101
1606798800000,2020-12-01 05:00:00,ETC/USDT,6.84370000,6.89130000,6.81680000,6.87010000,115915.54000000,794227.30848200,1722
1606795200000,2020-12-01 04:00:00,ETC/USDT,6.83700000,6.88460000,6.80000000,6.84690000,120916.79000000,827775.13781400,2113
1606791600000,2020-12-01 03:00:00,ETC/USDT,6.93720000,7.00000000,6.83530000,6.84070000,196595.11000000,1357892.11440500,3256
1606788000000,2020-12-01 02:00:00,ETC/USDT,6.87720000,7.00000000,6.87720000,6.93710000,202129.46000000,1403448.37642000,3219
1606784400000,2020-12-01 01:00:00,ETC/USDT,6.84200000,6.94480000,6.77980000,6.87780000,248228.28000000,1703014.39380800,6054
1606780800000,2020-12-01 00:00:00,ETC/USDT,6.74280000,6.85000000,6.69980000,6.84080000,524417.33000000,3549705.40153500,8562
1606777200000,2020-11-30 23:00:00,ETC/USDT,6.72710000,6.78900000,6.69470000,6.74580000,263778.42000000,1778063.79743900,2310
1606773600000,2020-11-30 22:00:00,ETC/USDT,6.64420000,6.74370000,6.58690000,6.72710000,127340.33000000,848878.57143000,2017
1606770000000,2020-11-30 21:00:00,ETC/USDT,6.70100000,6.71660000,6.62970000,6.64620000,86674.86000000,578271.04676400,1983
1606766400000,2020-11-30 20:00:00,ETC/USDT,6.69070000,6.71990000,6.65270000,6.70090000,99207.00000000,662987.88730300,2658
1606762800000,2020-11-30 19:00:00,ETC/USDT,6.66500000,6.71390000,6.64000000,6.69080000,73635.74000000,491792.02899400,1492
1606759200000,2020-11-30 18:00:00,ETC/USDT,6.70430000,6.73970000,6.65000000,6.66390000,112407.48000000,752084.47085200,1760
1606755600000,2020-11-30 17:00:00,ETC/USDT,6.66650000,6.73860000,6.59390000,6.70880000,196682.97000000,1312886.09156600,4097
1606752000000,2020-11-30 16:00:00,ETC/USDT,6.57330000,6.80010000,6.55560000,6.66390000,489015.89000000,3278393.43819800,7898
1606748400000,2020-11-30 15:00:00,ETC/USDT,6.61000000,6.74980000,6.50020000,6.56960000,483902.82000000,3206823.04155900,7502
1606744800000,2020-11-30 14:00:00,ETC/USDT,6.51200000,6.74980000,6.49430000,6.60730000,600178.59000000,3980389.29201200,8692
1606741200000,2020-11-30 13:00:00,ETC/USDT,6.52230000,6.53800000,6.40700000,6.50870000,272037.86000000,1761184.30734200,4087
1606737600000,2020-11-30 12:00:00,ETC/USDT,6.44110000,6.53860000,6.43790000,6.52330000,170033.34000000,1102868.55446200,2534
1606734000000,2020-11-30 11:00:00,ETC/USDT,6.40200000,6.45150000,6.40000000,6.43750000,75713.50000000,486820.75409700,1830
1606730400000,2020-11-30 10:00:00,ETC/USDT,6.37990000,6.44920000,6.37140000,6.40200000,146427.30000000,938593.97697900,2804
1606726800000,2020-11-30 09:00:00,ETC/USDT,6.37810000,6.40150000,6.30320000,6.38150000,158942.15000000,1008694.66091300,2358
1606723200000,2020-11-30 08:00:00,ETC/USDT,6.49170000,6.49260000,6.36130000,6.38130000,190891.79000000,1223238.84219300,3255
1606719600000,2020-11-30 07:00:00,ETC/USDT,6.53750000,6.55370000,6.47390000,6.48720000,114919.36000000,748558.07584600,1845
1606712400000,2020-11-30 05:00:00,ETC/USDT,6.56280000,6.59100000,6.53360000,6.54380000,68694.26000000,451271.27866400,1078
1606708800000,2020-11-30 04:00:00,ETC/USDT,6.60280000,6.60430000,6.49200000,6.56180000,138981.29000000,909332.95826500,2068
1606705200000,2020-11-30 03:00:00,ETC/USDT,6.65420000,6.66710000,6.56830000,6.59950000,160304.03000000,1060816.53360600,3548
1606701600000,2020-11-30 02:00:00,ETC/USDT,6.43010000,6.69290000,6.41330000,6.65410000,380959.24000000,2497042.76122700,5745
1606698000000,2020-11-30 01:00:00,ETC/USDT,6.45450000,6.50810000,6.39450000,6.42690000,188200.07000000,1214187.62356300,2980
1606694400000,2020-11-30 00:00:00,ETC/USDT,6.39770000,6.48800000,6.39770000,6.45340000,236085.49000000,1523035.28736900,3111
1606690800000,2020-11-29 23:00:00,ETC/USDT,6.37530000,6.42910000,6.36170000,6.39260000,58224.21000000,372628.78885000,1205
1606687200000,2020-11-29 22:00:00,ETC/USDT,6.38750000,6.40970000,6.32360000,6.37570000,72587.64000000,462000.14397400,1382
1606683600000,2020-11-29 21:00:00,ETC/USDT,6.30810000,6.39840000,6.30670000,6.38740000,87334.37000000,556208.45548100,2113
1606680000000,2020-11-29 20:00:00,ETC/USDT,6.23310000,6.31120000,6.22620000,6.30940000,34103.77000000,213677.73727800,728
1606676400000,2020-11-29 19:00:00,ETC/USDT,6.28170000,6.29320000,6.22280000,6.23290000,19318.87000000,120944.54851600,585
1606672800000,2020-11-29 18:00:00,ETC/USDT,6.28390000,6.28620000,6.23650000,6.28180000,40027.03000000,250451.43518500,969
1606669200000,2020-11-29 17:00:00,ETC/USDT,6.23110000,6.31990000,6.21370000,6.28450000,107465.51000000,675438.78936800,2157
1606665600000,2020-11-29 16:00:00,ETC/USDT,6.29790000,6.31390000,6.11680000,6.23140000,228819.24000000,1418251.19950000,3539
1606662000000,2020-11-29 15:00:00,ETC/USDT,6.29790000,6.31720000,6.26560000,6.29780000,57010.18000000,358528.21039900,1221
1606658400000,2020-11-29 14:00:00,ETC/USDT,6.32020000,6.34220000,6.29090000,6.30310000,76985.08000000,486978.03225100,1603
1606654800000,2020-11-29 13:00:00,ETC/USDT,6.31680000,6.34090000,6.27710000,6.31870000,114758.61000000,724565.24699600,1640
1606651200000,2020-11-29 12:00:00,ETC/USDT,6.38250000,6.39590000,6.25140000,6.31680000,195973.39000000,1235436.31583500,3282
1606647600000,2020-11-29 11:00:00,ETC/USDT,6.41040000,6.46960000,6.33630000,6.38370000,197943.36000000,1266569.94041800,3404
1606644000000,2020-11-29 10:00:00,ETC/USDT,6.33580000,6.41780000,6.30670000,6.41310000,113165.87000000,720148.06137400,1805
1606640400000,2020-11-29 09:00:00,ETC/USDT,6.39270000,6.40530000,6.32120000,6.33710000,77773.06000000,495902.20644900,1300
1606636800000,2020-11-29 08:00:00,ETC/USDT,6.30200000,6.40000000,6.29560000,6.39640000,187348.62000000,1193298.53459400,2679
1606633200000,2020-11-29 07:00:00,ETC/USDT,6.26600000,6.32790000,6.22720000,6.30220000,83453.38000000,523458.87203600,2279
1606629600000,2020-11-29 06:00:00,ETC/USDT,6.29340000,6.29340000,6.26080000,6.27150000,30965.40000000,194170.00785400,667
1606626000000,2020-11-29 05:00:00,ETC/USDT,6.28380000,6.31020000,6.25450000,6.29300000,45877.82000000,288117.99066100,919
1606622400000,2020-11-29 04:00:00,ETC/USDT,6.33750000,6.34410000,6.28500000,6.28510000,37340.23000000,235732.99205100,667
1606618800000,2020-11-29 03:00:00,ETC/USDT,6.31700000,6.34790000,6.29070000,6.34110000,58340.95000000,368739.63647500,1022
1606615200000,2020-11-29 02:00:00,ETC/USDT,6.24840000,6.32940000,6.21270000,6.31710000,63083.74000000,396167.16005700,1303
1606611600000,2020-11-29 01:00:00,ETC/USDT,6.33030000,6.34620000,6.20360000,6.24760000,125887.15000000,787023.26259300,1758
1606608000000,2020-11-29 00:00:00,ETC/USDT,6.32560000,6.35040000,6.21500000,6.32720000,101657.76000000,637954.56657300,2016
1606604400000,2020-11-28 23:00:00,ETC/USDT,6.30990000,6.37800000,6.29800000,6.32680000,74017.77000000,469031.57212300,1332
1606600800000,2020-11-28 22:00:00,ETC/USDT,6.32890000,6.34480000,6.28880000,6.30710000,59927.73000000,378580.25953200,1606
1606597200000,2020-11-28 21:00:00,ETC/USDT,6.29410000,6.34290000,6.29080000,6.32910000,70289.58000000,443999.20510300,1994
1606593600000,2020-11-28 20:00:00,ETC/USDT,6.40410000,6.43000000,6.27110000,6.29040000,171471.53000000,1092601.07838500,3142
1606590000000,2020-11-28 19:00:00,ETC/USDT,6.34060000,6.40650000,6.29400000,6.40520000,95866.86000000,608739.21129400,1681
1606586400000,2020-11-28 18:00:00,ETC/USDT,6.36980000,6.38610000,6.31370000,6.33430000,72378.02000000,459971.05754200,1407
1606582800000,2020-11-28 17:00:00,ETC/USDT,6.37390000,6.41830000,6.30000000,6.36880000,204201.32000000,1295607.84988900,2882
1606579200000,2020-11-28 16:00:00,ETC/USDT,6.43400000,6.47990000,6.35000000,6.37680000,386214.14000000,2480686.11440100,6631
1606575600000,2020-11-28 15:00:00,ETC/USDT,6.32140000,6.44050000,6.27100000,6.43250000,244563.97000000,1551078.20712000,3980
1606572000000,2020-11-28 14:00:00,ETC/USDT,6.38260000,6.38260000,6.23300000,6.32130000,258225.46000000,1628722.95287300,5876
1606568400000,2020-11-28 13:00:00,ETC/USDT,6.19130000,6.38510000,6.18430000,6.38240000,248482.15000000,1566178.97592000,4088
1606564800000,2020-11-28 12:00:00,ETC/USDT,6.20570000,6.23510000,6.15690000,6.18950000,75519.06000000,468232.23908200,1778
1606561200000,2020-11-28 11:00:00,ETC/USDT,6.18800000,6.21440000,6.13640000,6.20480000,115694.29000000,715606.63572000,2343
1606557600000,2020-11-28 10:00:00,ETC/USDT,6.15560000,6.22420000,6.14460000,6.18850000,112786.58000000,698765.96251000,1845
1606554000000,2020-11-28 09:00:00,ETC/USDT,6.09550000,6.16390000,6.08690000,6.15260000,44535.88000000,273192.62697700,894
1606550400000,2020-11-28 08:00:00,ETC/USDT,6.17820000,6.19490000,6.09160000,6.09550000,94955.06000000,583468.58163100,1428
1606546800000,2020-11-28 07:00:00,ETC/USDT,6.19940000,6.20850000,6.17050000,6.17820000,51083.02000000,316165.23471200,865
1606543200000,2020-11-28 06:00:00,ETC/USDT,6.14690000,6.20380000,6.13320000,6.19590000,41177.68000000,254068.90680400,1118
1606539600000,2020-11-28 05:00:00,ETC/USDT,6.13500000,6.15560000,6.09000000,6.14250000,63460.86000000,388576.90998900,1093
1606536000000,2020-11-28 04:00:00,ETC/USDT,6.17410000,6.17560000,6.07550000,6.12930000,74918.30000000,458441.75340100,1587
1606532400000,2020-11-28 03:00:00,ETC/USDT,6.17010000,6.17860000,6.13990000,6.16690000,46765.30000000,288056.66082700,1194
1606528800000,2020-11-28 02:00:00,ETC/USDT,6.23790000,6.25000000,6.16660000,6.17020000,88563.03000000,549573.12068500,1404
1606525200000,2020-11-28 01:00:00,ETC/USDT,6.28440000,6.32000000,6.21090000,6.23800000,148111.06000000,928306.96127700,3073
1606521600000,2020-11-28 00:00:00,ETC/USDT,6.21300000,6.28930000,6.16000000,6.28240000,385329.22000000,2402759.15881900,3678
1606518000000,2020-11-27 23:00:00,ETC/USDT,6.14060000,6.23090000,6.14060000,6.21150000,49907.89000000,309598.92698400,966
1606514400000,2020-11-27 22:00:00,ETC/USDT,6.17570000,6.19170000,6.13220000,6.14060000,27102.51000000,166955.18143700,526
1606510800000,2020-11-27 21:00:00,ETC/USDT,6.25220000,6.25220000,6.12890000,6.17360000,81885.28000000,506282.76453000,1400
1606507200000,2020-11-27 20:00:00,ETC/USDT,6.17600000,6.25560000,6.15240000,6.25350000,255764.89000000,1592365.12953600,4315
1606503600000,2020-11-27 19:00:00,ETC/USDT,6.20800000,6.22730000,6.13120000,6.18200000,76704.44000000,473484.26605000,1468
1606500000000,2020-11-27 18:00:00,ETC/USDT,6.16800000,6.21050000,6.14950000,6.20900000,80707.63000000,499239.16768800,1557
1606496400000,2020-11-27 17:00:00,ETC/USDT,6.12640000,6.17350000,6.09040000,6.17000000,76864.02000000,471031.36618700,1368
1606492800000,2020-11-27 16:00:00,ETC/USDT,5.93430000,6.14370000,5.91310000,6.13420000,168921.37000000,1017603.18881900,2746
1606489200000,2020-11-27 15:00:00,ETC/USDT,6.06980000,6.07280000,5.91350000,5.93580000,267636.27000000,1607803.74302300,3862
